DATE,DFF,DGS10,DGS3MO,DGS5
1993-11-01,3.0180000000000000,5.7240000000000000,3.1795000000000000,5.0630000000000000
1993-12-01,2.9551612903225806,5.7740909090909091,3.1277272727272727,5.1468181818181818
1994-01-01,3.0506451612903226,5.7505000000000000,3.0445000000000000,5.0870000000000000
1994-02-01,3.2450000000000000,5.9731578947368421,3.3305263157894737,5.3952631578947368
1994-03-01,3.3358064516129032,6.4826086956521739,3.5908695652173913,5.9413043478260870
1994-04-01,3.5550000000000000,6.9721052631578947,3.7805263157894737,6.5242105263157895
1994-05-01,4.0109677419354839,7.1833333333333333,4.2676190476190476,6.7800000000000000
1994-06-01,4.2456666666666667,7.1013636363636364,4.2490909090909091,6.6954545454545455
1994-07-01,4.2561290322580645,7.2980000000000000,4.4565000000000000,6.9095000000000000
1994-08-01,4.4745161290322581,7.2360869565217391,4.6117391304347826,6.8778260869565217
1994-09-01,4.7336666666666667,7.4571428571428571,4.7514285714285714,7.0833333333333333
1994-10-01,4.7600000000000000,7.7440000000000000,5.1020000000000000,7.4030000000000000
1994-11-01,5.2946666666666667,7.9550000000000000,5.4490000000000000,7.7175000000000000
1994-12-01,5.4532258064516129,7.8138095238095238,5.7647619047619048,7.7761904761904762
1995-01-01,5.5274193548387097,7.7795000000000000,5.9015000000000000,7.7560000000000000
1995-02-01,5.9153571428571429,7.4694736842105263,5.9394736842105263,7.3657894736842105
1995-03-01,5.9764516129032258,7.2047826086956522,5.9104347826086957,7.0473913043478261
1995-04-01,6.0473333333333333,7.0626315789473684,5.8378947368421053,6.8600000000000000
1995-05-01,6.0090322580645161,6.6327272727272727,5.8477272727272727,6.4145454545454545
1995-06-01,6.0013333333333333,6.1681818181818182,5.6390909090909091,5.9286363636363636
1995-07-01,5.8519354838709677,6.2780000000000000,5.5930000000000000,6.0085000000000000
1995-08-01,5.7351612903225806,6.4882608695652174,5.5656521739130435,6.2439130434782609
1995-09-01,5.8046666666666667,6.1975000000000000,5.4340000000000000,6.0015000000000000
1995-10-01,5.7561290322580645,6.0447619047619048,5.4442857142857143,5.8628571428571429
